,scaffold,scaffold_fold
6692,O=C(Nc1ccc(Oc2ccc(NC(=O)c3cc4ccccc4oc3=O)cc2)cc1)c1cc2ccccc2oc1=O,2
6693,O=C(Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4cc5ccccc5oc4=O)cc3)cc2)cc1)c1cc2ccccc2oc1=O,2
6694,O=C(COc1ccc2ccc(=O)oc2c1)Oc1ccc2cc(C(=O)Nc3cccc(NC(=O)c4cc5ccc(OC(=O)COc6ccc7ccc(=O)oc7c6)cc5oc4=O)c3)c(=O)oc2c1,4
6695,O=C(COc1ccc2ccc(=O)oc2c1)Oc1ccc2cc(C(=O)Nc3ccc(Cc4ccc(NC(=O)c5cc6ccc(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)cc3)c(=O)oc2c1,9
6696,O=C(COc1ccc2ccc(=O)oc2c1)Oc1ccc2cc(C(=O)Nc3ccc(Cc4ccc(NC(=O)c5cc6ccc(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)cc3)c(=O)oc2c1,9
6697,O=C(COc1ccc2ccc(=O)oc2c1)Oc1ccc2cc(C(=O)Nc3ccc(NC(=O)c4cc5ccc(OC(=O)COc6ccc7ccc(=O)oc7c6)cc5oc4=O)cc3)c(=O)oc2c1,5
6698,O=C(COc1ccc2ccc(=O)oc2c1)Oc1ccc2cc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5cc6ccc(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)cc3)c(=O)oc2c1,8
6699,O=S(=O)(c1nc2ccccc2[nH]1)c1nc2cc(-c3ccccc3)ccc2[nH]1,2
6700,O=C(c1ccc2c(c1)C(=O)N(c1ccc(-c3nc4ccccc4nc3-c3ccccc3)cc1)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc4ccccc4nc3-c3ccccc3)cc1)C2=O,6
6701,c1ccc(-c2nc3ccccc3nc2-c2ccc(-c3nc4ccccc4nc3-c3ccccc3)cc2)cc1,8
6702,c1ccc(-c2nc3ccccc3nc2-c2ccc(-c3nc4ccccc4nc3-c3ccccc3)cc2)cc1,8
6703,c1ccc(Oc2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6ccccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,9
6704,c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6ccccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,6
6705,c1ccc(OCCCCCCCCCCCOc2ccc(-c3ccc4nc(-c5cccc(-c6cc(-c7ccccc7)c7ccccc7n6)c5)cc(-c5ccccc5)c4c3)cc2)cc1,9
6706,c1ccc2nc(-c3ccc(-c4cnc5ccccc5n4)cc3)cnc2c1,9
6707,c1ccc2oc(C3CCC(c4nc5ccccc5o4)CC3)nc2c1,3
6708,c1ccc(Cc2ccc3oc(-c4cccc(-c5nc6ccccc6o5)c4)nc3c2)cc1,2
6709,c1ccc(Cc2ccc3oc(-c4ccc(Cc5ccc(-c6nc7ccccc7o6)cc5)cc4)nc3c2)cc1,2
6710,c1ccc(Cc2ccc3oc(-c4ccc(C(c5ccccc5)c5ccc(-c6nc7ccccc7o6)cc5)cc4)nc3c2)cc1,2
6711,c1ccc2oc(-c3ccc(Oc4ccc(Cc5ccc(Oc6ccc(-c7nc8ccccc8o7)cc6)cc5)cc4)cc3)nc2c1,6
6712,c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6ccccc6o5)cc4)cc3)nc2c1,7
6713,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)cc3)nc2c1,5
6714,c1ccc(Cc2ccc3oc(-c4ccc(-c5nc6ccccc6o5)cc4)nc3c2)cc1,2
6715,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)nc3)nc2c1,2
6716,c1cc2c(s1)-c1sccc1C2,7
6717,C=C1c2ccsc2-c2sccc21,3
6718,c1cc2c(s1)-c1sccc1C2=C1c2ccsc2-c2sccc21,7
6719,c1cc2c(s1)-c1sccc1C2,7
6720,C=C1c2ccsc2-c2sc(-c3sc(-c4scc5c4OCCO5)c4c3OCCO4)cc21,7
6721,c1cc2ccsc2s1,3
6722,c1csc(-c2ccc(-c3ccc(-c4ccc5c(c4)[nH]c4ccccc45)s3)c3nsnc23)c1,5
6723,c1csc(-c2ccc(-c3ccc(-c4ccc5c(c4)[nH]c4ccccc45)s3)c3nsnc23)c1,5
6724,c1cc2sccc2s1,3
6725,c1cc2sc3ccsc3c2s1,9
6726,c1cc[nH]c1,3
6727,O=C(c1ccccc1)c1ccccc1,4
6728,c1ccccc1,1
6729,c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,2
6730,c1ccc2nccnc2c1,4
6731,c1ccc2nccnc2c1,4
6732,c1ccccc1,1
6733,c1cc[nH]c1,3
6734,c1cc[nH]c1,3
6735,c1ccc2c(c1)ccn2Cn1cccc1,9
6736,c1cc[nH]c1,3
6737,c1cc[nH]c1,3
6738,c1cc[nH]c1,3
6739,c1cc[nH]c1,3
6740,c1cc[nH]c1,3
6741,c1cc[nH]c1,3
6742,c1cc[nH]c1,3
6743,c1c[nH+]cc(Cn2cccc2)c1,8
6744,c1ccsc1,6
6745,c1csc(-c2cccs2)c1,3
6746,O=C(COc1ccccc1)OCCCCCCc1csc(-c2cccs2)c1,8
6747,c1ccc(-c2ccccc2)cc1,8
6748,c1ccc(-c2ccccn2)nc1,5
6749,C(#Cn1cccc1-c1cccs1)c1ccccc1,7
6750,c1cncc(-c2cccnc2)c1,6
6751,c1csc(-c2cccs2)c1,3
6752,c1ccc2ccc(-c3ccc(-c4cccs4)s3)c-2cc1,8
6753,c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6ccnc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,3
6754,c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nccc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,7
6755,c1csc(-c2ccc(-c3cccs3)s2)c1,9
6756,c1csc(-c2ccc(-c3cccs3)s2)c1,9
6757,c1ccc(-c2ccc(-c3cccs3)cc2)cc1,7
6758,c1ccc(-c2ccc(-c3cccs3)cc2)cc1,7
6759,c1cncc(-c2ccc(-c3ccc[nH]3)[nH]2)c1,9
6760,c1c[nH]c(-c2ccc(-c3ccco3)o2)c1,9
6761,c1c[nH]c(-c2ccc(-c3cccs3)s2)c1,4
6762,c1coc(-c2ccc(-c3cccs3)o2)c1,7
6763,c1cncc(-c2ccc(-c3cccs3)s2)c1,2
6764,c1coc(-c2ccc(-c3cccs3)s2)c1,9
6765,c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(Oc6ccc7nccc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,9
6766,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,8
6767,c1c[nH]c(-c2ccc(-c3ccc(-c4cccs4)s3)s2)c1,3
6768,c1ccc(-c2ccc(-c3ccc(-c4cccs4)cc3)cc2)cc1,2
6769,c1ccc(-c2ccc(-c3ccc(-c4cccs4)cc3)cc2)cc1,2
6770,c1ccc(-c2ccc(-c3ccc(-c4cccs4)cc3)cc2)cc1,2
6771,c1ccc(-c2ccc(-c3ccc(-c4cccs4)cc3)cc2)cc1,2
6772,c1ccc(-c2ccc(-c3ccc(-c4cccs4)cc3)s2)cc1,4
6773,c1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)cc2)cc1,8
6774,c1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)cc2)cc1,8
6775,c1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)cc1,5
6776,c1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)cc1,5
6777,c1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)cc1,5
6778,c1c[nH]c(-c2ccc(-c3ccc(-c4ccc(-c5cccs5)s4)s3)s2)c1,6
6779,c1ccc(-c2ccc(-c3ccc(-c4nc5cc6scnc6cc5s4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,6
6780,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)c(=O)c3cc12,9
6781,c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6ccccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,6
6782,c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nccnc6c5)ccc4n3)cc2)cc1,6
6783,c1ccc(-c2ccc(-c3cnc4cc(Oc5ccc6nccnc6c5)ccc4n3)cc2)cc1,8
6784,c1csc(-c2ccc(-c3ncc(-c4cncs4)s3)s2)c1,6
6785,c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)cnc6c5)ccc4nc3-c3ccccc3)cc2)cc1,9
6786,c1ccc(-c2ccc(-c3nc4ccc(Oc5ccc6ncc(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,4
6787,c1ccc(-c2ccc(-c3nncn3-c3ccccc3)cc2)cc1,6
6788,c1csc(-c2ccc(-c3scc4c3OCCO4)s2)c1,8
6789,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(-c5ccccc5)cc4)c(=O)c3cc12,7
6790,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(-c5ccccc5)cc4)c(=O)c3cc12,7
6791,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(-c5ccccc5)cc4)c(=O)c3cc12,7
6792,S=C(c1cccs1)c1ccc(-c2ccccc2)s1,2
6793,S=C(c1cccs1)c1ccc(-c2ccccc2)s1,2
6794,c1ccc(-c2ccccc2)cc1,8
6795,c1ccc(-c2ccccc2)cc1,8
6796,c1ccc(-c2ccccc2)cc1,8
6797,c1ccc(-c2cccs2)cc1,5
6798,c1ccc(-c2cccs2)cc1,5
6799,c1ccc(-c2cccs2)cc1,5
6800,c1csc(-c2cccs2)c1,3
6801,c1csc(-c2cccs2)c1,3
6802,c1csc(-c2cccs2)c1,3
6803,c1ccc(Nc2ccc3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3c2)cc1,3
6804,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccc(-c3ccccc3)cc1)C2=O,2
6805,O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccccc5)cc3)C4=O)ccc21,7
6806,O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccccc5)cc3)C4=O)ccc21,7
6807,c1ccc(-c2ccc(Oc3cccs3)s2)cc1,9
6808,c1ccc(-c2ccc(Oc3cccs3)s2)cc1,9
6809,c1ccc(-c2ccc(Oc3cccs3)s2)cc1,9
6810,c1ccc(-c2ccc(Oc3cccs3)s2)cc1,9
6811,c1ccc(-c2ccc3nccc(-c4ccccc4)c3c2)cc1,5
6812,c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5ccccc5n4)cc(-c4ccccc4)c3c2)cc1,9
6813,c1ccc(-c2ccc3nc4oc5cc6[nH]c7nc8ccccc8nc7nc-6[nH]c=5n-4ccc3c2)cc1,4
6814,c1ccc(-c2ccn3sc4nc5nc6c(cc5oc-4cc-3nc2)Nc2nc3ccccc3nc2O6)cc1,2
6815,c1ccc(-c2cnc3cc(-c4ccc5nccnc5c4)ccc3n2)cc1,2
6816,O=S(=O)(c1ccc2nccnc2c1)c1ccc2nc(-c3ccccc3)cnc2c1,3
6817,c1ccc(-c2cnc3cc4nccnc4cc3n2)cc1,4
6818,c1ccc(-c2cnc3ccc(-c4ccc5nccnc5c4)cc3n2)cc1,2
6819,c1ccc(-c2cnc3ccc(-c4ccc5nccnc5c4)cc3n2)cc1,2
6820,O=S(=O)(c1ccc2nccnc2c1)c1ccc2ncc(-c3ccccc3)nc2c1,5
6821,c1ccc(-c2csc(-c3cccs3)c2)cc1,2
6822,c1ccc(-c2csc(-c3nccs3)n2)cc1,6
6823,c1ccc(-c2nc(-c3ccc(-c4cscn4)cc3)cs2)cc1,8
6824,c1ccc(-c2nc3cc(-c4ccc5ncc(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)cc1,5
6825,c1ccc(-c2cnc3ccc(-c4ccc5nc(-c6ccccc6)c(-c6ccccc6)nc5c4)cc3n2)cc1,5
6826,c1ccc(-c2cnc3cc(-c4ccc5nc(-c6ccccc6)c(-c6ccccc6)nc5c4)ccc3n2)cc1,8
6827,c1ccc(-c2nc3cc(-c4ccc5ocnc5c4)ccc3o2)cc1,3
6828,c1ccc(-c2cnc3ccc(Oc4ccc5nc(-c6ccccc6)c(-c6ccccc6)nc5c4)cc3n2)cc1,2
6829,c1ccc(-c2nc3cc4nc[nH]c4cc3[nH]2)cc1,6
6830,c1ccc(-c2cnc3cc4nc(-c5ccccc5)c(-c5ccccc5)nc4cc3n2)cc1,8
6831,c1ccc(-c2nc3cc4ncoc4cc3o2)cc1,5
6832,c1ccc(-c2cnc3cc4nc(-c5ccccc5)c(-c5ccccc5)nc4cc3n2)cc1,8
6833,c1ccc(-c2cnc3ccc(-c4ccc5nc(-c6ccccc6)c(-c6ccccc6)nc5c4)cc3n2)cc1,5
6834,c1ccc(-c2nc3ccc(-c4ccc5ncsc5c4)cc3s2)cc1,8
6835,c1ccc(-c2cnc3ccc(Oc4ccc5nc(-c6ccccc6)c(-c6ccccc6)nc5c4)cc3n2)cc1,2
6836,c1ccc(-c2nnco2)cc1,5
6837,c1ccc(-c2nnco2)cc1,5
6838,c1ccc(-c2nnc(-c3cccc(-c4nnco4)c3)o2)cc1,8
6839,c1ccc(-c2nnc(-c3cccc(-c4nnco4)n3)o2)cc1,8
6840,c1ccc(-c2nnc(-c3nnco3)o2)cc1,7
6841,c1ccc(-c2ccc(-c3cccs3)s2)cc1,7
6842,c1ccc(-c2ccc(-c3cccs3)s2)cc1,7
6843,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,8
6844,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,8
6845,c1ccc(-n2ccc(-c3ccc(-c4cc[nH]n4)cc3)n2)cc1,6
6846,c1ccc(-n2ccc(-c3cccc(-c4cc[nH]n4)c3)n2)cc1,5
6847,c1ccccc1,1
6848,c1ccccc1,1
6849,c1ccccc1,1
6850,c1ccccc1,1
6851,c1ccccc1,1
6852,c1ccsc1,6
6853,c1ccsc1,6
6854,c1ccsc1,6
6855,O=C(Nc1ccc(-c2ccc(NC(=O)c3ccc(-n4c(=O)c5sc6c(=O)[nH]c(=O)c6sc5c4=O)cc3)cc2)cc1)c1ccccc1,8
6856,O=C(Nc1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1)c1ccccc1,8
6857,O=C(Nc1ccc(NC(=O)c2ccc(-n3c(=O)c4sc5c(=O)[nH]c(=O)c5sc4c3=O)cc2)cc1)c1ccccc1,6
6858,O=C(Nc1ccc(Oc2ccc(NC(=O)c3ccc(-n4c(=O)c5cc6c(=O)[nH]c(=O)c6cc5c4=O)cc3)cc2)cc1)c1ccccc1,4
6859,O=C(Nc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(-c5n[nH]c(=O)c6ccccc56)c5ccccc45)cc3)cc2)cc1)c1ccccc1,2
6860,O=C(Nc1cccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)c1)c1ccccc1,2
6861,O=C(c1ccccc1)c1cccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)c1,9
6862,S=C(c1ccccc1)c1ccc(-c2cccs2)s1,5
6863,O=C(Nc1ccc(-c2cccs2)cc1)C(=S)c1ccc(C(=S)c2cccs2)s1,3
6864,c1ccccc1,1
6865,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Cc5ccccc5)cc4)c(=O)c3cc12,2
6866,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Cc5ccccc5)cc4)c(=O)c3cc12,2
6867,c1ccccc1,1
6868,c1ccsc1,6
6869,c1ccccc1,1
6870,c1ccccc1,1
6871,c1ccccc1,1
6872,c1ccccc1,1
6873,c1ccccc1,1
6874,c1ccsc1,6
6875,c1ccsc1,6
6876,c1ccsc1,6
6877,c1ccccc1,1
6878,c1ccccc1,1
6879,c1ccccc1,1
6880,c1ccsc1,6
6881,c1ccsc1,6
6882,c1ccsc1,6
6883,c1ccc(Cc2ccccc2)cc1,2
6884,c1ccc(Cc2ccccc2)cc1,2
6885,c1ccc(Cc2cccs2)cc1,7
6886,c1ccc(Cc2cccs2)cc1,7
6887,c1ccc(Cc2cccs2)cc1,7
6888,c1csc(Cc2cccs2)c1,9
6889,c1csc(Cc2cccs2)c1,9
6890,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Cc5ccccc5)cc4)c(=O)c3cc12,2
6891,c1ccc(C(c2ccccc2)c2ccc(-c3nc4ccc(-c5ccc6ncoc6c5)cc4o3)cc2)cc1,8
6892,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(C(c5ccccc5)c5ccccc5)cc4)c(=O)c3cc12,7
6893,O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(C(c5ccccc5)c5ccccc5)cc3)C4=O)ccc21,2
6894,O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,7
6895,O=C1NC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,7
6896,O=C1CN(c2ccccc2)C(=O)CN1,3
6897,O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(C5(c6ccccc6)c6ccccc6-c6ccccc65)cc3)C4=O)ccc21,5
6898,c1ccccc1,1
6899,c1ccccc1,1
6900,c1ccsc1,6
6901,c1ccsc1,6
6902,c1ccsc1,6
6903,c1ccsc1,6
6904,O=C1NC(=O)N(c2ccc(Cc3ccccc3)cc2)C1=O,8
6905,O=C1NC(=O)C2C1CCC1C(=O)N(c3ccc(Cc4ccccc4)cc3)C(=O)C12,2
6906,O=C1NC(=O)N1c1ccc(Cc2ccccc2)cc1,3
6907,O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccccc5)cc3)C4=O)ccc21,3
6908,O=C1NC(=O)c2cc([SiH2]c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccccc5)cc3)C4=O)ccc21,9
6909,O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(Cc5ccccc5)c4)c(=O)c3cc12,7
6910,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4Cc4ccccc4)c(=O)c3cc12,4
6911,c1ccc(Nc2ccccc2)cc1,9
6912,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(=O)c3cc12,3
6913,O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(N(c5ccccc5)c5ccccc5)cc3)C4=O)ccc21,2
6914,O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(N(c5ccccc5)c5ccccc5)cc3)C4=O)ccc21,9
6915,c1ccc(N(c2ccccc2)c2ccc(-c3cccs3)cc2)cc1,4
6916,O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccn3)C4=O)ccc21,5
6917,O=C1NC(=O)c2c1cccc2-c1ccc2c(c1)C(=O)N(c1ccccc1)C2=O,6
6918,O=C1c2ccc(-c3cccc4c3C(=O)N(c3ccc5[nH]cnc5c3)C4=O)cc2C(=O)N1c1ccccc1,5
6919,O=C(c1ccc2c(c1)C(=O)N(c1ccccc1)C2=O)c1ccc2c(c1)C(=O)N(c1ccc3[nH]cnc3c1)C2=O,3
6920,O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,9
6921,c1ccc(N2CCC(c3cccc(C4=NNCC4)c3)=N2)cc1,4
6922,O=C(Nc1cc(C(=O)Nc2ccccc2)cc(C(=O)Nc2ccc(-c3nnco3)cc2)c1)c1ccccc1,7
6923,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccc(-c3nc4ccc(-c5ccc6nc[nH]c6c5)cc4[nH]3)cc2)cc1,5
6924,O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5cc4c3=O)cc2)c1,4
6925,c1ccccc1,1
6926,c1ccccc1,1
6927,c1ccccc1,1
6928,c1ccsc1,6
6929,c1ccsc1,6
6930,c1ccsc1,6
6931,O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccc(C3OC(=O)c4ccccc43)cc2)c1,7
6932,S=C(Oc1ccccc1)c1cccs1,2
6933,S=C(Oc1ccccc1)c1cccs1,2
6934,S=C(Oc1ccccc1)c1cccs1,2
6935,S=C(Oc1ccccc1)c1cccs1,2
6936,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(OCC5CCC(COc6ccccc6)CC5)cc4)c(=O)c3cc12,3
6937,c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5nccc(-c6ccccc6)c5cc4n3)cc2)cc1,7
6938,c1ccc(Oc2ccc(-c3cnc4cc(-c5ccc6nccnc6c5)ccc4n3)cc2)cc1,9
6939,c1ccc(Oc2ccc(-c3cnc4cc5nccnc5cc4n3)cc2)cc1,7
6940,c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nccnc6c5)cc4n3)cc2)cc1,9
6941,c1ccc(Oc2ccc(-c3csc(-c4nccs4)n3)cc2)cc1,9
6942,c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6ncc(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,4
6943,c1ccc(Oc2ccc(-c3nc4cc5scnc5cc4s3)cc2)cc1,5
6944,c1ccc(Oc2ccc(-c3nnco3)cc2)cc1,9
6945,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccccc5)cc4)c(=O)c3cc12,2
6946,O=c1[nH]c(=O)c2c(Oc3ccccc3)c3c(=O)n(-c4ccc(Oc5ccccc5)cc4)c(=O)c3c(Oc3ccccc3)c12,5
6947,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccccc5)cc4)c(=O)c3cc12,2
6948,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccccc5)c(-c5ccccc5)c4)c(=O)c3cc12,4
6949,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccccc5)cc4)c(=O)c3cc12,2
6950,O=c1c2cc3c(=O)n(-c4nccs4)c(=O)c3cc2c(=O)n1-c1ccc(Oc2ccccc2)cc1,4
6951,O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)[nH]c(=O)c5cc4c3=O)cc2)cc1,3
6952,O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5nc6ccccc6n5-c5ccc(-n6cnc7ccccc76)cc5)cc4)cc3)cc2)cc1,3
6953,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccc(Cc6ccc(Oc7ccccc7)cc6)cc5)cc4)c(=O)c3cc12,9
6954,O=C1NC(=O)N1c1ccc(Oc2ccccc2)cc1,7
6955,O=C1NC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)ccc21,5
6956,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccc(Oc6ccccc6)cc5)cc4)c(=O)c3cc12,4
6957,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccc(Oc6ccccc6)cc5)cc4)c(=O)c3cc12,4
6958,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccc(Oc6ccccc6)cc5)cc4)c(=O)c3cc12,4
6959,O=C1NC(=O)C2C1CCC1C(=O)N(c3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)C(=O)C12,8
6960,O=C1CC(=O)N(c2ccc(Oc3ccc(Oc4ccccc4)cc3)cc2)C(=S)N1,6
6961,O=P(c1ccccc1)(c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccc(-c3cc[nH]n3)cc2)cc1,9
6962,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccc6ccc(Oc7ccccc7)cc6c5)cc4)c(=O)c3cc12,5
6963,O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(Oc5ccccc5)c4)c(=O)c3cc12,9
6964,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5cccc(Oc6ccccc6)c5)cc4)c(=O)c3cc12,5
6965,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5cccc6c(Oc7ccccc7)cccc56)cc4)c(=O)c3cc12,9
6966,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4Oc4ccccc4)c(=O)c3cc12,8
6967,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccccc5Oc5ccccc5)cc4)c(=O)c3cc12,3
6968,c1ccccc1,1
6969,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(S(=O)(=O)c5ccccc5)cc4)c(=O)c3cc12,2
6970,O=c1[nH]nc(-c2ccc(Oc3ccc(-c4nn(-c5ccc(S(=O)(=O)c6ccccc6)cc5)c(=O)c5ccccc45)cc3)cc2)c2ccccc12,3
6971,O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccccc5)cc3)C4=O)ccc21,8
6972,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(SSc5ccccc5)cc4)c(=O)c3cc12,2
6973,c1ccc(Sc2ccc(-c3nc4ccc(-c5ccc6ncc(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,8
6974,O=c1c2ccccc2cnn1-c1ccc(S(=O)(=O)c2ccc(-n3nc(-c4ccc(Sc5ccccc5)cc4)c4ccccc4c3=O)cc2)cc1,4
6975,O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Sc5ccccc5)cc4)c(=O)c3cc12,4
6976,c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3nnco3)cc2)cc1,7
6977,c1ccccc1,1
6978,c1ccccc1,1
6979,C(=Cc1ccc(C=C(c2ccccc2)c2ccccc2)cc1)c1ccccc1,3
6980,C(=Cc1ccc(C=C(c2ccccc2)c2ccccc2)cc1)c1ccccc1,3
6981,c1ccccc1,1
6982,c1ccccc1,1
6983,c1ccccc1,1
6984,c1ccccc1,1
6985,C(=Cc1ccc(C=C(Oc2ccccc2)c2ccc(C(=Cc3ccccc3)c3ccc(Oc4ccccc4)cc3)cc2)cc1)c1ccccc1,9
6986,O=C1C(=Cc2ccccc2)CCC1=Cc1ccc(C(=O)c2ccccc2)cc1,6
6987,C=C1CCCC(=Cc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)C1=O,8
6988,c1ccc(-c2cc(-c3cccc(-c4cc(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4-c4ccccc4)c3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)cc1,7
