canon,target_type,fold
c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2sc(c(c2c2ccccc2)c2ccccc2)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O))cc1,tg,2
c1cc2c(C(=O)N(C2=O)c2ccc(nc2)Sc2ncc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O))cc1,tg,1
c1cc2c(C(=O)N(C2=O)c2ccc3Cc4c(c3c2)cc(cc4)N2C(=O)c3c(C2=O)cc(cc3)C()(C(F)(F)F)C(F)(F)F)cc1,tg,0
c1cc2c(C(=O)OC2=Nc2cc(ccc2)Oc2cc(ccc2)Oc2cc(ccc2)N=C2OC(=O)c3c2cc(cc3)C(=O))cc1,tg,2
c1cc2c(C(=O)OC2=Nc2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)N=C2OC(=O)c3c2cc(cc3)C(=O))(C(F)(F)F)C(F)(F)F)cc1,tg,1
c1cc2c(cc1)cc(cc2)C(=Cc1c(cc(c(c1)OC)C=C()c1ccc(cc1)F)OC)c1ccc(cc1)F,tg,0
c1cc2c(cc1)cc(cc2)C(=Cc1c(cc(c(c1)OC)C=C()c1ccccc1)OC)c1ccccc1,tg,2
c1cc2c(cc1)oc(=O)c(c2)C(=O)Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1c(=O)oc2c(cc(cc2)C)c1)(C(F)(F)F)C(F)(F)F,tg,1
c1cc2c(cc1)oc(=O)c(c2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1c(=O)oc2c(cc(cc2)C)c1)(C(F)(F)F)C(F)(F)F,tg,0
c1cc2c(cc1)oc(=O)c(c2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1c(=O)oc2c(cc(cc2)C)c1,tg,2
c1cc2c(cc1)oc(=O)c(c2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1c(=O)oc2c(cc(cc2)C)c1,tg,1
c1cc2c(cc1OC(=O)COc1ccc3c(c1)oc(=O)cc3)oc(=O)c(c2)C(=O)Nc1cc(ccc1)NC(=O)c1c(=O)oc2c(cc(c(c2)OC(=O)COc2ccc3c(c2)oc(=O)cc3)C)c1,tg,0
c1cc2c(cc1OC(=O)COc1ccc3c(c1)oc(=O)cc3)oc(=O)c(c2)C(=O)Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1c(=O)oc2c(cc(c(c2)OC(=O)COc2ccc3c(c2)oc(=O)cc3)C)c1)(C(F)(F)F)C(F)(F)F,tg,2
c1cc2c(cc1OC(=O)COc1ccc3c(c1)oc(=O)cc3)oc(=O)c(c2)C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1c(=O)oc2c(cc(c(c2)OC(=O)COc2ccc3c(c2)oc(=O)cc3)C)c1,tg,1
c1cc2c(cc1OC(=O)COc1ccc3c(c1)oc(=O)cc3)oc(=O)c(c2)C(=O)Nc1ccc(cc1)NC(=O)c1c(=O)oc2c(cc(c(c2)OC(=O)COc2ccc3c(c2)oc(=O)cc3)C)c1,tg,0
c1cc2c(cc1OC(=O)COc1ccc3c(c1)oc(=O)cc3)oc(=O)c(c2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1c(=O)oc2c(cc(c(c2)OC(=O)COc2ccc3c(c2)oc(=O)cc3)C)c1,tg,2
c1cc2c(nc([nH]2)S(=O)(=O)c2nc3c([nH]2)ccc(c3)c2cc(ccc2))cc1,tg,1
c1cc2c(nc(c(n2)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2cc3c(C(=O)N(C3=O)c3ccc(cc3)c3c(nc4c(n3)cc(cc4)C(=O))c3ccccc3)cc2)c2ccccc2)cc1,tg,0
c1cc2c(nc(c(n2)c2ccc(cc2)c2c(nc3c(n2)cc(cc3)C(=O))c2ccccc2)c2ccccc2)cc1,tg,2
c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)c2nc3c(nc2c2ccccc2)cc(cc3)C(=O))cc1,tg,1
c1cc2c(nc(cc2c2ccccc2)Oc2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)Oc2ccc(cc2))cc1,tg,0
c1cc2c(nc(cc2c2ccccc2)Oc2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)c2ccc(cc2))cc1,tg,2
c1cc2c(nc(cc2c2ccccc2)c2cc(ccc2)c2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)OCCCCCCCCCCCOc2ccc(cc2))cc1,tg,1
c1cc2c(nc(cn2)c2ccc(cc2)c2nc3c(nc2)cc(cc3)C(=O))cc1,tg,0
c1cc2c(oc(n2)C2CCC(CC2)c2oc3c(n2)cc(cc3)C()(C(F)(F)F)C(F)(F)F)cc1,tg,2
c1cc2c(oc(n2)c2cc(ccc2)c2oc3c(n2)cc(cc3)C()(c2ccccc2)C(F)(F)F)cc1,tg,1
c1cc2c(oc(n2)c2ccc(cc2)C(c2ccc(cc2)c2oc3c(n2)cc(cc3)C()(c2ccccc2)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,tg,0
c1cc2c(oc(n2)c2ccc(cc2)C(c2ccc(cc2)c2oc3c(n2)cc(cc3)C()(c2ccccc2)C(F)(F)F)(c2ccccc2)C(F)(F)F)cc1,tg,2
c1cc2c(oc(n2)c2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)c2oc3c(n2)cc(cc3)C()(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,tg,1
c1cc2c(oc(n2)c2ccc(cc2)Oc2ccc(cc2)c2oc3c(n2)cc(cc3)C()(C(F)(F)F)C(F)(F)F)cc1,tg,0
c1cc2c(oc(n2)c2ccc(cc2)c2oc3c(n2)cc(cc3)C()(C(F)(F)F)C(F)(F)F)cc1,tg,2
c1cc2c(oc(n2)c2ccc(cc2)c2oc3c(n2)cc(cc3)C()(c2ccccc2)C(F)(F)F)cc1,tg,1
c1cc2c(oc(n2)c2ncc(cc2)c2oc3c(n2)cc(cc3)C()(C(F)(F)F)C(F)(F)F)cc1,tg,0
c1cc2c(s1)-c1sc()cc1C2(CCCCCC)CCCCCC[N+](C)(C)C,egc,2
c1cc2c(s1)-c1sc()cc1C2=C(C#N)C#N,egc,1
c1cc2c(s1)-c1sc()cc1C2=C1c2ccsc2-c2sccc21,egc,0
c1cc2c(s1)-c1sc()cc1C2CCCCCCN,egc,2
c1cc2c(s1)-c1sc(-c3sc(-c4sc()c5c4OCCO5)c4c3OCCO4)cc1C2=C(C#N)C#N,egc,1
c1cc2cc()sc2s1,egc,0
c1cc2n(c3c(c2cc1)ccc(c3)c1sc(cc1)c1c2c(nsn2)c(cc1)c1sc(cc1))C(CCCCCCCC)CCCCCCCC,tg,2
c1cc2n(c3c(c2cc1)ccc(c3)c1sc(cc1CCCCCC)c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC))C(CCCCCCCC)CCCCCCCC,tg,1
c1cc2sc()cc2s1,egc,0
c1cc2sc3cc()sc3c2s1,egc,2
c1ccc()[nH]1,egc,1
c1ccc()c(C(=O)c2c(F)c(F)c(F)c(F)c2F)c1,egc,0
c1ccc()c(OC)c1N,egc,2
c1ccc()c2nc(-c3ccccc3)c(-c3ccccc3)nc12,egc,1
c1ccc()c2nc(CCCCCCC)c(CCCCCCC)nc12,egc,0
c1ccc()c2nccnc12,egc,2
c1ccc()cc1,nc,1
c1ccc()n1C,egc,0
c1ccc()n1C(=O)OCC,egc,2
c1ccc()n1C(C(=O)NO)n1ccc2ccccc21,egc,1
c1ccc()n1C(C)C(=O)OC,egc,0
c1ccc()n1CC(=O)NO,egc,2
c1ccc()n1CC(=O)OC,egc,1
c1ccc()n1CCC(=O)NO,egc,0
c1ccc()n1CCC(=O)OC,egc,2
c1ccc()n1CCC(=O)OCC,egc,1
c1ccc()n1CCCCCC,egc,0
c1ccc()n1Cc1ccc[n+](C)c1,egc,2
c1ccc()s1,ei,1
c1ccc(-c2cc(CCCCCCCCCCCC)c()s2)s1,egc,0
c1ccc(-c2cc(CCCCCCOC(=O)COc3ccccc3)c()s2)s1,egc,2
c1ccc(-c2ccc()c(C)c2)cc1C,egc,1
c1ccc(-c2ccc()c(CCCCCC)n2)nc1CCCCCC,egc,0
c1ccc(-c2ccc()n2C#Cc2ccc(CCCCCC)cc2)s1,egc,2
c1ccc(-c2ccc()nc2)cn1,egc,1
c1ccc(-c2ccc()s2)s1,eea,0
c1ccc(-c2ccc(-c3cc()c4cccccc3-4)s2)s1,egc,2
c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc()nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,egc,1
c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nc()cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,egc,0
c1ccc(-c2ccc(-c3cc(CCCCCCCC)c()s3)s2)s1,egc,2
c1ccc(-c2ccc(-c3cc(OCCCCCCCCCCCC)c()s3)s2)s1,egc,1
c1ccc(-c2ccc(-c3cc(SCCCC)c()s3)cc2)cc1,egc,0
c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c()s3)cc2)cc1,egc,2
c1ccc(-c2ccc(-c3ccc()n3C)n2C)cn1,egc,1
c1ccc(-c2ccc(-c3ccc()n3C)o2)o1,egc,0
c1ccc(-c2ccc(-c3ccc()n3C)s2)s1,egc,2
c1ccc(-c2ccc(-c3ccc()s3)o2)o1,egc,1
c1ccc(-c2ccc(-c3ccc()s3)s2)cn1,egc,0
c1ccc(-c2ccc(-c3ccc()s3)s2)o1,egc,2
c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(Oc6ccc7nc()cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,egc,1
c1ccc(-c2ccc(-c3ccc(-c4ccc()cc4)cc3)cc2)cc1,egb,0
c1ccc(-c2ccc(-c3ccc(-c4ccc()n4CCCCCCCCCCCC)s3)s2)s1,egb,2
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)cc3)cc2)cc1,eea,2
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)cc3)cc2)cc1,ei,2
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)cc3)cc2)cc1,eps,2
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)cc3)cc2)cc1,nc,2
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)cc3)s2)cc1,eea,1
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)s3)cc2)cc1,eea,2
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)s3)cc2)cc1,nc,2
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)s3)s2)cc1,eea,0
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)s3)s2)cc1,egb,0
c1ccc(-c2ccc(-c3ccc(-c4ccc()s4)s3)s2)cc1,ei,0
c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc()n5CCCCCCCCCCCC)s4)s3)s2)s1,egc,0
c1ccc(-c2ccc(-c3ccc(-c4nc5cc6sc()nc6cc5s4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,egc,2
c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n()c(=O)c6cc5c4=O)cc3)cc2)cc1,egc,1
c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc()ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,egc,0
c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc()cnc6c5)ccc4n3)cc2)cc1,egc,2
c1ccc(-c2ccc(-c3cnc4cc(Oc5ccc6nc()cnc6c5)ccc4n3)cc2)cc1,egc,1
c1ccc(-c2ccc(-c3nc(CCCCCCCCCCCC)c(-c4sc()nc4CCCCCCCCCCCC)s3)s2)s1,egc,0
c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c()nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,egc,2
c1ccc(-c2ccc(-c3nc4ccc(Oc5ccc6nc()c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,egc,1
c1ccc(-c2ccc(-c3nnc()n3-c3ccc(OC)cc3)cc2)cc1,egc,0
c1ccc(-c2ccc(-c3sc()c4c3OCCO4)s2)s1,egc,2
c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)cc2)cc1,egc,1
c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)cc2F)c(F)c1,egc,0
c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,egc,2
c1ccc(-c2ccc(C(=S)c3ccc()s3)s2)cc1,ei,1
c1ccc(-c2ccc(C(=S)c3ccc()s3)s2)cc1,eps,1
c1ccc(-c2ccc(C(F)(F)C()(F)F)cc2)cc1,eea,2
c1ccc(-c2ccc(C(F)(F)C()(F)F)cc2)cc1,egb,2
c1ccc(-c2ccc(C(F)(F)C()(F)F)cc2)cc1,nc,2
c1ccc(-c2ccc(C(F)(F)C()(F)F)cc2)s1,egb,1
c1ccc(-c2ccc(C(F)(F)C()(F)F)cc2)s1,eps,1
c1ccc(-c2ccc(C(F)(F)C()(F)F)cc2)s1,nc,1
c1ccc(-c2ccc(C(F)(F)C()(F)F)s2)s1,eea,0
c1ccc(-c2ccc(C(F)(F)C()(F)F)s2)s1,ei,0
c1ccc(-c2ccc(C(F)(F)C()(F)F)s2)s1,nc,0
c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N()c5ccccc5)cc4c3)cc2)cc1,egc,1
c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N()C6=O)cc4C3=O)c(C)c2)cc1C,egc,0
c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N()C6=O)cc4C3=O)cc2)cc1,egc,2
c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N()C6=O)cc4C3=O)cc2C)c(C)c1,egc,1
c1ccc(-c2ccc(Oc3ccc()s3)s2)cc1,eea,1
c1ccc(-c2ccc(Oc3ccc()s3)s2)cc1,egb,1
c1ccc(-c2ccc(Oc3ccc()s3)s2)cc1,eps,1
c1ccc(-c2ccc(Oc3ccc()s3)s2)cc1,nc,1
c1ccc(-c2ccc3nc()cc(-c4ccccc4)c3c2)cc1,egc,0
c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5cc()ccc5n4)cc(-c4ccccc4)c3c2)cc1,egc,2
c1ccc(-c2ccc3nc4oc5cc6[nH]c7nc8cc()ccc8nc7nc-6[nH]c=5n-4ccc3c2)cc1,egc,1
c1ccc(-c2ccn3sc4nc5nc6c(cc5oc-4cc-3nc2)Nc2nc3ccc()cc3nc2O6)cc1,egc,0
c1ccc(-c2cnc3cc(-c4ccc5nc()cnc5c4)ccc3n2)cc1,egc,2
c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc()cnc5c4)ccc3n2)cc1,egc,1
c1ccc(-c2cnc3cc4ncc()nc4cc3n2)cc1,egc,0
c1ccc(-c2cnc3ccc(-c4ccc5nc()cnc5c4)cc3n2)cc1,egc,2
c1ccc(-c2cnc3ccc(-c4ccc5ncc()nc5c4)cc3n2)cc1,egc,1
c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc()nc5c4)cc3n2)cc1,egc,0
c1ccc(-c2csc(-c3cc()cs3)c2)cc1,egc,2
c1ccc(-c2csc(-c3nc()cs3)n2)cc1,egc,1
c1ccc(-c2nc(-c3ccc(-c4nc()sc4C(=O)O)cc3)c(C(=O)O)s2)cc1,egc,0
c1ccc(-c2nc3cc(-c4ccc5nc()c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)cc1,egc,2
c1ccc(-c2nc3cc(-c4ccc5nc()c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,egc,1
c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c()nc5c4)ccc3nc2-c2ccccc2)cc1,egc,0
c1ccc(-c2nc3cc(-c4ccc5oc()nc5c4)ccc3o2)cc1,egc,2
c1ccc(-c2nc3cc(Oc4ccc5nc()c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,egc,1
c1ccc(-c2nc3cc4nc()[nH]c4cc3[nH]2)cc1,egc,0
c1ccc(-c2nc3cc4nc()c(-c5ccccc5)nc4cc3nc2-c2ccccc2)cc1,egc,2
c1ccc(-c2nc3cc4nc()oc4cc3o2)cc1,ei,1
c1ccc(-c2nc3cc4nc(-c5ccccc5)c()nc4cc3nc2-c2ccccc2)cc1,egc,0
c1ccc(-c2nc3ccc(-c4ccc5nc()c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,egc,2
c1ccc(-c2nc3ccc(-c4ccc5nc()sc5c4)cc3s2)cc1,egc,1
c1ccc(-c2nc3ccc(Oc4ccc5nc()c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,egc,0
c1ccc(-c2nnc()o2)c(OCCCCC)c1,egc,2
c1ccc(-c2nnc()o2)cc1,egc,1
c1ccc(-c2nnc(-c3cccc(-c4nnc()o4)c3)o2)cc1,egc,0
c1ccc(-c2nnc(-c3cccc(-c4nnc()o4)n3)o2)cc1,egc,2
c1ccc(-c2nnc(-c3nnc()o3)o2)cc1,egc,1
c1ccc(-c2sc(-c3cc(SCCCC)c()s3)cc2SCCCC)cc1,egc,0
c1ccc(-c2sc(-c3cc(SCCCCCCCC)c()s3)cc2SCCCCCCCC)cc1,egc,2
c1ccc(-n2c(=O)c3cc4c(=O)n()c(=O)c4cc3c2=O)c(C)c1,egc,1
c1ccc(-n2c(=O)c3cc4c(=O)n()c(=O)c4cc3c2=O)cc1,egc,0
c1ccc(-n2ccc(-c3ccc(-c4ccn()n4)cc3)n2)cc1,egc,2
c1ccc(-n2ccc(-c3cccc(-c4ccn()n4)c3)n2)cc1,egc,1
c1ccc(C(=O)C(F)(F)C()(F)F)cc1,eea,2
c1ccc(C(=O)C(F)(F)C()(F)F)cc1,egb,2
c1ccc(C(=O)C(F)(F)C()(F)F)cc1,ei,2
c1ccc(C(=O)C(F)(F)C()(F)F)cc1,eps,2
c1ccc(C(=O)C(F)(F)C()(F)F)cc1,nc,2
c1ccc(C(=O)C(F)(F)C()(F)F)s1,eea,2
c1ccc(C(=O)C(F)(F)C()(F)F)s1,ei,2
c1ccc(C(=O)C(F)(F)C()(F)F)s1,eps,2
c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6sc7c(=O)n()c(=O)c7sc6c5=O)cc4)cc3)cc2)cc1,egc,0
c1ccc(C(=O)Nc2ccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)cc2C(=O)OCC)cc1,egc,2
c1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(-n4c(=O)c5sc6c(=O)n()c(=O)c6sc5c4=O)cc3)cc2)cc1,egc,1
c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n()c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,egc,0
c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(-c6nn()c(=O)c7ccccc67)c6ccccc56)cc4)cc3)cc2)cc1,egc,2
c1ccc(C(=O)Nc2cccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)c2)cc1,egc,1
c1ccc(C(=O)c2cccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)c2)cc1,egc,0
c1ccc(C(=S)c2ccc(-c3ccc()s3)s2)cc1,eea,2
c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc()s4)cc3)s2)s1,ei,1
c1ccc(C(C#N)(C(=O)O)C()(C#N)C(=O)O)cc1,egc,0
c1ccc(C(C)(C)c2ccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)cc2)cc1,egc,2
c1ccc(C(C=CC)c2ccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)cc2)cc1,egc,1
c1ccc(C(F)(F)C(=O)C()(F)F)cc1,nc,0
c1ccc(C(F)(F)C(=O)C()(F)F)s1,eps,2
c1ccc(C(F)(F)CC()(F)F)cc1,eea,1
c1ccc(C(F)(F)CC()(F)F)cc1,egb,1
c1ccc(C(F)(F)CC()(F)F)cc1,ei,1
c1ccc(C(F)(F)CC()(F)F)cc1,eps,1
c1ccc(C(F)(F)CC()(F)F)cc1,nc,1
c1ccc(C(F)(F)CC()(F)F)s1,eea,1
c1ccc(C(F)(F)CC()(F)F)s1,ei,1
c1ccc(C(F)(F)CC()(F)F)s1,nc,1
c1ccc(C(F)(F)NC()(F)F)cc1,eea,0
c1ccc(C(F)(F)NC()(F)F)cc1,egb,0
c1ccc(C(F)(F)NC()(F)F)cc1,nc,0
c1ccc(C(F)(F)NC()(F)F)s1,eea,2
c1ccc(C(F)(F)NC()(F)F)s1,ei,2
c1ccc(C(F)(F)NC()(F)F)s1,eps,2
c1ccc(C(F)(F)c2ccc(C()(F)F)cc2)cc1,egb,0
c1ccc(C(F)(F)c2ccc(C()(F)F)cc2)cc1,nc,0
c1ccc(C(F)(F)c2ccc(C()(F)F)cc2)s1,eea,1
c1ccc(C(F)(F)c2ccc(C()(F)F)cc2)s1,ei,1
c1ccc(C(F)(F)c2ccc(C()(F)F)cc2)s1,eps,1
c1ccc(C(F)(F)c2ccc(C()(F)F)s2)s1,eea,2
c1ccc(C(F)(F)c2ccc(C()(F)F)s2)s1,ei,2
c1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,egc,1
c1ccc(C(c2ccccc2)(c2ccc(-c3nc4ccc(-c5ccc6nc()oc6c5)cc4o3)cc2)C(F)(F)F)cc1,egc,0
c1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1,egc,2
c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N()C6=O)cc4C3=O)cc2)cc1,egc,1
c1ccc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N()C5=O)cc3C2=O)c1,egc,0
c1ccc(C)c(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N()C5=O)cc3C2=O)c1,egc,2
c1ccc(C)c(N2CC(=O)N()CC2=O)c1,egc,1
c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N()C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,egc,0
c1ccc(CC(F)(F)C()(F)F)cc1,egb,1
c1ccc(CC(F)(F)C()(F)F)cc1,nc,1
c1ccc(CC(F)(F)C()(F)F)s1,eea,0
c1ccc(CC(F)(F)C()(F)F)s1,ei,0
c1ccc(CC(F)(F)C()(F)F)s1,eps,0
c1ccc(CC(F)(F)C()(F)F)s1,nc,0
c1ccc(Cc2ccc(N3C(=O)C(=O)N()C3=O)cc2)cc1,egc,2
c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N()C(=O)C5C4C3=O)c(C)c2)cc1C,egc,1
c1ccc(Cc2ccc(N3C(=O)N()C3=O)cc2)cc1,egc,0
c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N()C6=O)cc4C3=O)cc2)cc1,egc,2
c1ccc(Cc2ccc(N3C(=O)c4ccc([Si](C)(C)c5ccc6c(c5)C(=O)N()C6=O)cc4C3=O)cc2)cc1,egc,1
c1ccc(Cc2cccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)c2)cc1,egc,0
c1ccc(Cc2ccccc2-n2c(=O)c3cc4c(=O)n()c(=O)c4cc3c2=O)cc1,egc,2
c1ccc(N()c2ccc(S(=O)(=O)O)cc2)cc1,egc,1
c1ccc(N(c2ccc(C#N)cc2)c2ccc(-n3c(=O)c4cc5c(=O)n()c(=O)c5cc4c3=O)cc2)cc1,egc,0
c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N()C6=O)cc4C3=O)cc2)cc1,egc,2
c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N()C6=O)cc4C3=O)cc2)cc1,egc,1
c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc()s3)cc2)cc1,egc,0
c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N()C5=O)cc3C2=O)nc1,egc,2
c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N()C5=O)cc3C2=O)cc1,egc,1
c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4ccc6[nH]c()nc6c4)C5=O)cc3C2=O)cc1,egc,0
c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc6[nH]c()nc6c4)C5=O)cc3C2=O)cc1,egc,2
c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N()C5=O)cc3C2=O)cc1,egc,1
c1ccc(N2CCC(c3cccc(C4=NN()CC4)c3)=N2)cc1,egc,0
c1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(-c4nnc()o4)cc3)c2)cc1,egc,2
c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(-c4nc5ccc(-c6ccc7nc()[nH]c7c6)cc5[nH]4)cc3)cc2)cc1,egc,1
c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(-n4c(=O)c5cc6c(=O)n()c(=O)c6cc5c4=O)cc3)c2)cc1,egc,0
c1ccc(NC(F)(F)C()(F)F)cc1,egb,0
c1ccc(NC(F)(F)C()(F)F)cc1,ei,0
c1ccc(NC(F)(F)C()(F)F)cc1,nc,0
c1ccc(NC(F)(F)C()(F)F)s1,egb,2
c1ccc(NC(F)(F)C()(F)F)s1,ei,2
c1ccc(NC(F)(F)C()(F)F)s1,nc,2
c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4()OC(=O)c5ccccc54)cc3)c2)cc1,egc,2
c1ccc(OC(=S)c2ccc()s2)cc1,eea,0
c1ccc(OC(=S)c2ccc()s2)cc1,egb,0
c1ccc(OC(=S)c2ccc()s2)cc1,ei,0
c1ccc(OC(=S)c2ccc()s2)cc1,nc,0
c1ccc(OCC2CCC(COc3ccc(-n4c(=O)c5cc6c(=O)n()c(=O)c6cc5c4=O)cc3)CC2)cc1,egc,1
c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5nc()cc(-c6ccccc6)c5cc4n3)cc2)cc1,egc,0
c1ccc(Oc2ccc(-c3cnc4cc(-c5ccc6nc()cnc6c5)ccc4n3)cc2)cc1,egc,2
c1ccc(Oc2ccc(-c3cnc4cc5ncc()nc5cc4n3)cc2)cc1,egc,1
